order_id,order_date,order_customer_id,order_status
52299,2007-08-09 00:00:00,11212,Closed
52300,2007-08-09 00:00:00,26807,Closed
52301,2007-08-09 00:00:00,25839,Closed
52302,2007-08-09 00:00:00,11724,Closed
52303,2007-08-09 00:00:00,22980,Closed
52304,2007-08-09 00:00:00,12202,Closed
52305,2007-08-09 00:00:00,25335,Closed
52306,2007-08-09 00:00:00,18095,Closed
52307,2007-08-09 00:00:00,21412,Closed
52308,2007-08-09 00:00:00,15443,Closed
52309,2007-08-09 00:00:00,11566,Closed
52310,2007-08-09 00:00:00,14208,Closed
52311,2007-08-09 00:00:00,21868,Closed
52312,2007-08-09 00:00:00,29428,Closed
52313,2007-08-09 00:00:00,28409,Closed
52314,2007-08-09 00:00:00,11260,Closed
52315,2007-08-09 00:00:00,12327,Closed
52316,2007-08-09 00:00:00,11438,Closed
52317,2007-08-09 00:00:00,11350,Closed
52318,2007-08-09 00:00:00,13882,Closed
52319,2007-08-09 00:00:00,11324,Closed
52320,2007-08-09 00:00:00,11678,Closed
52321,2007-08-09 00:00:00,11189,Closed
52322,2007-08-09 00:00:00,11216,Closed
52323,2007-08-09 00:00:00,20152,Closed
52324,2007-08-09 00:00:00,28535,Closed
52325,2007-08-09 00:00:00,24669,Closed
52326,2007-08-09 00:00:00,21602,Closed
52327,2007-08-09 00:00:00,21021,Closed
52328,2007-08-09 00:00:00,18302,Closed
52329,2007-08-10 00:00:00,11480,Closed
52330,2007-08-10 00:00:00,13668,Closed
52331,2007-08-10 00:00:00,14053,Closed
52332,2007-08-10 00:00:00,19087,Closed
52333,2007-08-10 00:00:00,28333,Closed
52334,2007-08-10 00:00:00,28971,Closed
52335,2007-08-10 00:00:00,11284,Closed
52336,2007-08-10 00:00:00,29040,Closed
52337,2007-08-10 00:00:00,26272,Closed
52338,2007-08-10 00:00:00,13944,Closed
52339,2007-08-10 00:00:00,23784,Closed
52340,2007-08-10 00:00:00,25849,Closed
52341,2007-08-10 00:00:00,23824,Closed
52342,2007-08-10 00:00:00,23695,Closed
52343,2007-08-10 00:00:00,20343,Closed
52344,2007-08-10 00:00:00,18569,Closed
52345,2007-08-10 00:00:00,17540,Closed
52346,2007-08-10 00:00:00,27441,Closed
52347,2007-08-10 00:00:00,13285,Closed
52348,2007-08-10 00:00:00,29130,Closed
52349,2007-08-10 00:00:00,23679,Closed
52350,2007-08-10 00:00:00,14512,Closed
52351,2007-08-10 00:00:00,21581,Closed
52352,2007-08-10 00:00:00,14145,Closed
52353,2007-08-10 00:00:00,16539,Closed
52354,2007-08-10 00:00:00,20138,Closed
52355,2007-08-10 00:00:00,17771,Closed
52356,2007-08-10 00:00:00,20981,Closed
52357,2007-08-10 00:00:00,20944,Closed
52358,2007-08-10 00:00:00,26414,Closed
52359,2007-08-10 00:00:00,14604,Closed
52360,2007-08-10 00:00:00,12050,Closed
52361,2007-08-10 00:00:00,19771,Closed
52362,2007-08-10 00:00:00,22301,Closed
52363,2007-08-10 00:00:00,22289,Closed
52364,2007-08-10 00:00:00,19443,Closed
52365,2007-08-11 00:00:00,17251,Closed
52366,2007-08-11 00:00:00,19954,Closed
52367,2007-08-11 00:00:00,24890,Closed
52368,2007-08-11 00:00:00,26141,Closed
52369,2007-08-11 00:00:00,23629,Closed
52370,2007-08-11 00:00:00,26420,Closed
52371,2007-08-11 00:00:00,11527,Closed
52372,2007-08-11 00:00:00,28301,Closed
52373,2007-08-11 00:00:00,12035,Closed
52374,2007-08-11 00:00:00,11631,Closed
52375,2007-08-11 00:00:00,11631,Closed
52376,2007-08-11 00:00:00,11843,Closed
52377,2007-08-11 00:00:00,11711,Closed
52378,2007-08-11 00:00:00,16133,Closed
52379,2007-08-11 00:00:00,24393,Closed
52380,2007-08-11 00:00:00,11200,Closed
52381,2007-08-11 00:00:00,12061,Closed
52382,2007-08-11 00:00:00,22365,Closed
52383,2007-08-11 00:00:00,16085,Closed
52384,2007-08-11 00:00:00,19695,Closed
52385,2007-08-11 00:00:00,16666,Closed
52386,2007-08-11 00:00:00,11331,Closed
52387,2007-08-11 00:00:00,15198,Closed
52388,2007-08-11 00:00:00,13458,Closed
52389,2007-08-11 00:00:00,19080,Closed
52390,2007-08-11 00:00:00,14866,Closed
52391,2007-08-11 00:00:00,17630,Closed
52392,2007-08-11 00:00:00,24561,Closed
52393,2007-08-11 00:00:00,16584,Closed
52394,2007-08-11 00:00:00,17628,Closed
52395,2007-08-11 00:00:00,12374,Closed
52396,2007-08-11 00:00:00,11666,Closed
52397,2007-08-11 00:00:00,11683,Closed
52398,2007-08-11 00:00:00,20159,Closed
52399,2007-08-11 00:00:00,20157,Closed
52400,2007-08-11 00:00:00,24523,Closed
52401,2007-08-11 00:00:00,23750,Closed
52402,2007-08-11 00:00:00,22288,Closed
52403,2007-08-11 00:00:00,19534,Closed
52404,2007-08-11 00:00:00,25612,Closed
52405,2007-08-11 00:00:00,25626,Closed
52406,2007-08-11 00:00:00,14426,Closed
52407,2007-08-11 00:00:00,18307,Closed
52408,2007-08-12 00:00:00,18252,Closed
52409,2007-08-12 00:00:00,11412,Closed
52410,2007-08-12 00:00:00,11250,Closed
52411,2007-08-12 00:00:00,14053,Closed
52412,2007-08-12 00:00:00,14231,Closed
52413,2007-08-12 00:00:00,21190,Closed
52414,2007-08-12 00:00:00,16608,Closed
52415,2007-08-12 00:00:00,18290,Closed
52416,2007-08-12 00:00:00,20839,Closed
52417,2007-08-12 00:00:00,14087,Closed
52418,2007-08-12 00:00:00,23618,Closed
52419,2007-08-12 00:00:00,11619,Closed
52420,2007-08-12 00:00:00,11091,Closed
52421,2007-08-12 00:00:00,11234,Closed
52422,2007-08-12 00:00:00,11287,Closed
52423,2007-08-12 00:00:00,28764,Closed
52424,2007-08-12 00:00:00,26468,Closed
52425,2007-08-12 00:00:00,24829,Closed
52426,2007-08-12 00:00:00,24516,Closed
52427,2007-08-12 00:00:00,25844,Closed
52428,2007-08-12 00:00:00,18604,Closed
52429,2007-08-12 00:00:00,23088,Closed
52430,2007-08-12 00:00:00,20391,Closed
52431,2007-08-12 00:00:00,17368,Closed
52432,2007-08-12 00:00:00,18583,Closed
52433,2007-08-12 00:00:00,18757,Closed
52434,2007-08-12 00:00:00,26348,Closed
52435,2007-08-12 00:00:00,16119,Closed
52436,2007-08-12 00:00:00,14465,Closed
52437,2007-08-12 00:00:00,21111,Closed
52438,2007-08-12 00:00:00,22491,Closed
52439,2007-08-12 00:00:00,22455,Closed
52440,2007-08-12 00:00:00,29451,Closed
52441,2007-08-12 00:00:00,26904,Closed
52442,2007-08-12 00:00:00,25645,Closed
52443,2007-08-12 00:00:00,11233,Closed
52444,2007-08-12 00:00:00,11635,Closed
52445,2007-08-12 00:00:00,11620,Closed
52446,2007-08-12 00:00:00,11212,Closed
52447,2007-08-12 00:00:00,11691,Closed
52448,2007-08-12 00:00:00,11637,Closed
52449,2007-08-12 00:00:00,12643,Closed
52450,2007-08-12 00:00:00,16888,Closed
52451,2007-08-12 00:00:00,13060,Closed
52452,2007-08-12 00:00:00,11307,Closed
52453,2007-08-12 00:00:00,11531,Closed
52454,2007-08-12 00:00:00,11243,Closed
52455,2007-08-12 00:00:00,17983,Closed
52456,2007-08-12 00:00:00,14101,Closed
52457,2007-08-12 00:00:00,18701,Closed
52458,2007-08-12 00:00:00,11457,Closed
52459,2007-08-12 00:00:00,22328,Closed
52460,2007-08-12 00:00:00,22275,Closed
52461,2007-08-12 00:00:00,19409,Closed
52462,2007-08-12 00:00:00,19531,Closed
52463,2007-08-12 00:00:00,23225,Closed
52464,2007-08-12 00:00:00,29398,Closed
52465,2007-08-12 00:00:00,22462,Closed
52466,2007-08-12 00:00:00,12316,Closed
52467,2007-08-12 00:00:00,17964,Closed
52468,2007-08-12 00:00:00,16713,Closed
52469,2007-08-13 00:00:00,11406,Closed
52470,2007-08-13 00:00:00,11414,Closed
52471,2007-08-13 00:00:00,11953,Closed
52472,2007-08-13 00:00:00,11176,Closed
52473,2007-08-13 00:00:00,11276,Closed
52474,2007-08-13 00:00:00,11113,Closed
52475,2007-08-13 00:00:00,18885,Closed
52476,2007-08-13 00:00:00,21382,Closed
52477,2007-08-13 00:00:00,15579,Closed
52478,2007-08-13 00:00:00,13138,Closed
52479,2007-08-13 00:00:00,22620,Closed
52480,2007-08-13 00:00:00,19455,Closed
52481,2007-08-13 00:00:00,17975,Closed
52482,2007-08-13 00:00:00,16324,Closed
52483,2007-08-13 00:00:00,11223,Closed
52484,2007-08-13 00:00:00,11331,Closed
52485,2007-08-13 00:00:00,11820,Closed
52486,2007-08-13 00:00:00,27996,Closed
52487,2007-08-13 00:00:00,11331,Closed
52488,2007-08-13 00:00:00,11642,Closed
52489,2007-08-13 00:00:00,16097,Closed
52490,2007-08-13 00:00:00,22090,Closed
52491,2007-08-13 00:00:00,13095,Closed
52492,2007-08-13 00:00:00,22052,Closed
52493,2007-08-13 00:00:00,16005,Closed
52494,2007-08-13 00:00:00,18967,Closed
52495,2007-08-13 00:00:00,27283,Closed
52496,2007-08-13 00:00:00,18384,Closed
52497,2007-08-13 00:00:00,18687,Closed
52498,2007-08-13 00:00:00,27420,Closed
52499,2007-08-13 00:00:00,15414,Closed
52500,2007-08-13 00:00:00,15469,Closed
52501,2007-08-13 00:00:00,15330,Closed
52502,2007-08-13 00:00:00,13848,Closed
52503,2007-08-13 00:00:00,17105,Closed
52504,2007-08-13 00:00:00,19327,Closed
52505,2007-08-13 00:00:00,17092,Closed
52506,2007-08-13 00:00:00,25627,Closed
52507,2007-08-13 00:00:00,24141,Closed
52508,2007-08-13 00:00:00,13815,Closed
52509,2007-08-13 00:00:00,17601,Closed
52510,2007-08-13 00:00:00,13339,Closed
52511,2007-08-13 00:00:00,13854,Closed
52512,2007-08-13 00:00:00,11016,Closed
52513,2007-08-13 00:00:00,11618,Closed
52514,2007-08-13 00:00:00,11675,Closed
52515,2007-08-13 00:00:00,12052,Closed
52516,2007-08-13 00:00:00,11946,Closed
52517,2007-08-13 00:00:00,28673,Closed
52518,2007-08-13 00:00:00,23172,Closed
52519,2007-08-13 00:00:00,21332,Closed
52520,2007-08-13 00:00:00,21309,Closed
52521,2007-08-13 00:00:00,19405,Closed
52522,2007-08-14 00:00:00,16514,Closed
52523,2007-08-14 00:00:00,12123,Closed
52524,2007-08-14 00:00:00,11793,Closed
52525,2007-08-14 00:00:00,13668,Closed
52526,2007-08-14 00:00:00,11115,Closed
52527,2007-08-14 00:00:00,15720,Closed
52528,2007-08-14 00:00:00,20460,Closed
52529,2007-08-14 00:00:00,20255,Closed
52530,2007-08-14 00:00:00,22167,Closed
52531,2007-08-14 00:00:00,11965,Closed
52532,2007-08-14 00:00:00,12370,Closed
52533,2007-08-14 00:00:00,15631,Closed
52534,2007-08-14 00:00:00,20861,Closed
52535,2007-08-14 00:00:00,11176,Closed
52536,2007-08-14 00:00:00,26123,Closed
52537,2007-08-14 00:00:00,21252,Closed
52538,2007-08-14 00:00:00,11176,Closed
52539,2007-08-14 00:00:00,22055,Closed
52540,2007-08-14 00:00:00,14582,Closed
52541,2007-08-14 00:00:00,28631,Closed
52542,2007-08-14 00:00:00,28101,Closed
52543,2007-08-14 00:00:00,14359,Closed
52544,2007-08-14 00:00:00,23682,Closed
52545,2007-08-14 00:00:00,14901,Closed
52546,2007-08-14 00:00:00,24415,Closed
52547,2007-08-14 00:00:00,14644,Closed
52548,2007-08-14 00:00:00,18145,Closed
52549,2007-08-14 00:00:00,19277,Closed
52550,2007-08-14 00:00:00,13596,Closed
52551,2007-08-14 00:00:00,21003,Closed
52552,2007-08-14 00:00:00,14156,Closed
52553,2007-08-14 00:00:00,25547,Closed
52554,2007-08-14 00:00:00,27002,Closed
52555,2007-08-14 00:00:00,14814,Closed
52556,2007-08-14 00:00:00,11404,Closed
52557,2007-08-14 00:00:00,17786,Closed
52558,2007-08-14 00:00:00,11065,Closed
52559,2007-08-14 00:00:00,12837,Closed
52560,2007-08-14 00:00:00,11231,Closed
52561,2007-08-14 00:00:00,11500,Closed
52562,2007-08-14 00:00:00,13275,Closed
52563,2007-08-14 00:00:00,18986,Closed
52564,2007-08-14 00:00:00,12367,Closed
52565,2007-08-14 00:00:00,11831,Closed
52566,2007-08-14 00:00:00,11227,Closed
52567,2007-08-14 00:00:00,11329,Closed
52568,2007-08-14 00:00:00,26667,Closed
52569,2007-08-14 00:00:00,19766,Closed
52570,2007-08-14 00:00:00,21647,Closed
52571,2007-08-14 00:00:00,19402,Closed
52572,2007-08-14 00:00:00,19529,Closed
52573,2007-08-14 00:00:00,25616,Closed
52574,2007-08-14 00:00:00,21030,Closed
52575,2007-08-14 00:00:00,21061,Closed
52576,2007-08-14 00:00:00,14940,Closed
52577,2007-08-15 00:00:00,11346,Closed
52578,2007-08-15 00:00:00,11961,Closed
52579,2007-08-15 00:00:00,11098,Closed
52580,2007-08-15 00:00:00,15216,Closed
52581,2007-08-15 00:00:00,19570,Closed
52582,2007-08-15 00:00:00,22924,Closed
52583,2007-08-15 00:00:00,21254,Closed
52584,2007-08-15 00:00:00,25820,Closed
52585,2007-08-15 00:00:00,15018,Closed
52586,2007-08-15 00:00:00,16679,Closed
52587,2007-08-15 00:00:00,27729,Closed
52588,2007-08-15 00:00:00,26599,Closed
52589,2007-08-15 00:00:00,25156,Closed
52590,2007-08-15 00:00:00,21442,Closed
52591,2007-08-15 00:00:00,18053,Closed
52592,2007-08-15 00:00:00,17014,Closed
52593,2007-08-15 00:00:00,17369,Closed
52594,2007-08-15 00:00:00,14468,Closed
52595,2007-08-15 00:00:00,18926,Closed
52596,2007-08-15 00:00:00,15112,Closed
52597,2007-08-15 00:00:00,16563,Closed
52598,2007-08-15 00:00:00,19826,Closed
52599,2007-08-15 00:00:00,12506,Closed
52600,2007-08-15 00:00:00,16568,Closed
52601,2007-08-15 00:00:00,23989,Closed
52602,2007-08-15 00:00:00,28903,Closed
52603,2007-08-15 00:00:00,25803,Closed
52604,2007-08-15 00:00:00,22705,Closed
52605,2007-08-15 00:00:00,11581,Closed
52606,2007-08-15 00:00:00,26395,Closed
52607,2007-08-15 00:00:00,16958,Closed
52608,2007-08-15 00:00:00,12567,Closed
52609,2007-08-15 00:00:00,13884,Closed
52610,2007-08-15 00:00:00,28678,Closed
52611,2007-08-15 00:00:00,18557,Closed
52612,2007-08-15 00:00:00,22653,Closed
52613,2007-08-15 00:00:00,25701,Closed
52614,2007-08-15 00:00:00,21033,Closed
52615,2007-08-16 00:00:00,11432,Closed
52616,2007-08-16 00:00:00,11485,Closed
52617,2007-08-16 00:00:00,11957,Closed
52618,2007-08-16 00:00:00,16166,Closed
52619,2007-08-16 00:00:00,15031,Closed
52620,2007-08-16 00:00:00,17381,Closed
52621,2007-08-16 00:00:00,29290,Closed
52622,2007-08-16 00:00:00,17070,Closed
52623,2007-08-16 00:00:00,17238,Closed
52624,2007-08-16 00:00:00,14008,Closed
52625,2007-08-16 00:00:00,14848,Closed
52626,2007-08-16 00:00:00,11019,Closed
52627,2007-08-16 00:00:00,24930,Closed
52628,2007-08-16 00:00:00,24777,Closed
52629,2007-08-16 00:00:00,20104,Closed
52630,2007-08-16 00:00:00,23502,Closed
52631,2007-08-16 00:00:00,21715,Closed
52632,2007-08-16 00:00:00,21574,Closed
52633,2007-08-16 00:00:00,15559,Closed
52634,2007-08-16 00:00:00,11330,Closed
52635,2007-08-16 00:00:00,12919,Closed
52636,2007-08-16 00:00:00,14916,Closed
52637,2007-08-16 00:00:00,14507,Closed
52638,2007-08-16 00:00:00,18055,Closed
52639,2007-08-16 00:00:00,16057,Closed
52640,2007-08-16 00:00:00,16454,Closed
52641,2007-08-16 00:00:00,19262,Closed
52642,2007-08-16 00:00:00,14707,Closed
52643,2007-08-16 00:00:00,12295,Closed
52644,2007-08-16 00:00:00,28402,Closed
52645,2007-08-16 00:00:00,17637,Closed
52646,2007-08-16 00:00:00,26401,Closed
52647,2007-08-16 00:00:00,20940,Closed
52648,2007-08-16 00:00:00,28450,Closed
52649,2007-08-16 00:00:00,11081,Closed
52650,2007-08-16 00:00:00,11724,Closed
52651,2007-08-16 00:00:00,13318,Closed
52652,2007-08-16 00:00:00,11923,Closed
52653,2007-08-16 00:00:00,14339,Closed
52654,2007-08-16 00:00:00,16870,Closed
52655,2007-08-16 00:00:00,12716,Closed
52656,2007-08-16 00:00:00,13153,Closed
52657,2007-08-16 00:00:00,11817,Closed
52658,2007-08-16 00:00:00,11825,Closed
52659,2007-08-16 00:00:00,25743,Closed
52660,2007-08-16 00:00:00,16663,Closed
52661,2007-08-16 00:00:00,28769,Closed
52662,2007-08-16 00:00:00,23209,Closed
52663,2007-08-16 00:00:00,25096,Closed
52664,2007-08-16 00:00:00,23164,Closed
52665,2007-08-16 00:00:00,19451,Closed
52666,2007-08-16 00:00:00,26985,Closed
52667,2007-08-16 00:00:00,27953,Closed
52668,2007-08-16 00:00:00,27821,Closed
52669,2007-08-16 00:00:00,12277,Closed
52670,2007-08-17 00:00:00,18483,Closed
52671,2007-08-17 00:00:00,11425,Closed
52672,2007-08-17 00:00:00,13613,Closed
52673,2007-08-17 00:00:00,13120,Closed
52674,2007-08-17 00:00:00,14859,Closed
52675,2007-08-17 00:00:00,18282,Closed
52676,2007-08-17 00:00:00,12012,Closed
52677,2007-08-17 00:00:00,14073,Closed
52678,2007-08-17 00:00:00,17086,Closed
52679,2007-08-17 00:00:00,21092,Closed
52680,2007-08-17 00:00:00,16405,Closed
52681,2007-08-17 00:00:00,11703,Closed
52682,2007-08-17 00:00:00,11142,Closed
52683,2007-08-17 00:00:00,11845,Closed
52684,2007-08-17 00:00:00,26480,Closed
52685,2007-08-17 00:00:00,27192,Closed
52686,2007-08-17 00:00:00,28049,Closed
52687,2007-08-17 00:00:00,13268,Closed
52688,2007-08-17 00:00:00,26551,Closed
52689,2007-08-17 00:00:00,24292,Closed
52690,2007-08-17 00:00:00,23289,Closed
52691,2007-08-17 00:00:00,24952,Closed
52692,2007-08-17 00:00:00,21630,Closed
52693,2007-08-17 00:00:00,20334,Closed
52694,2007-08-17 00:00:00,17165,Closed
52695,2007-08-17 00:00:00,23449,Closed
52696,2007-08-17 00:00:00,15158,Closed
52697,2007-08-17 00:00:00,22739,Closed
52698,2007-08-17 00:00:00,19247,Closed
52699,2007-08-17 00:00:00,15461,Closed
52700,2007-08-17 00:00:00,13499,Closed
52701,2007-08-17 00:00:00,12869,Closed
52702,2007-08-17 00:00:00,28737,Closed
52703,2007-08-17 00:00:00,22559,Closed
52704,2007-08-17 00:00:00,16418,Closed
52705,2007-08-17 00:00:00,12260,Closed
52706,2007-08-17 00:00:00,25719,Closed
52707,2007-08-17 00:00:00,15052,Closed
52708,2007-08-17 00:00:00,11176,Closed
52709,2007-08-17 00:00:00,11198,Closed
52710,2007-08-17 00:00:00,12040,Closed
52711,2007-08-17 00:00:00,13349,Closed
52712,2007-08-17 00:00:00,16910,Closed
52713,2007-08-17 00:00:00,12568,Closed
52714,2007-08-17 00:00:00,18990,Closed
52715,2007-08-17 00:00:00,22893,Closed
52716,2007-08-17 00:00:00,11834,Closed
52717,2007-08-17 00:00:00,14011,Closed
52718,2007-08-17 00:00:00,14125,Closed
52719,2007-08-17 00:00:00,28326,Closed
52720,2007-08-17 00:00:00,27910,Closed
52721,2007-08-17 00:00:00,25097,Closed
52722,2007-08-17 00:00:00,24662,Closed
52723,2007-08-17 00:00:00,21648,Closed
52724,2007-08-17 00:00:00,22640,Closed
52725,2007-08-17 00:00:00,12132,Closed
52726,2007-08-18 00:00:00,16740,Closed
52727,2007-08-18 00:00:00,25815,Closed
52728,2007-08-18 00:00:00,13639,Closed
52729,2007-08-18 00:00:00,23758,Closed
52730,2007-08-18 00:00:00,20838,Closed
52731,2007-08-18 00:00:00,11378,Closed
52732,2007-08-18 00:00:00,23630,Closed
52733,2007-08-18 00:00:00,19459,Closed
52734,2007-08-18 00:00:00,11737,Closed
52735,2007-08-18 00:00:00,26250,Closed
52736,2007-08-18 00:00:00,12892,Closed
52737,2007-08-18 00:00:00,24389,Closed
52738,2007-08-18 00:00:00,23069,Closed
52739,2007-08-18 00:00:00,19726,Closed
52740,2007-08-18 00:00:00,11723,Closed
52741,2007-08-18 00:00:00,12054,Closed
52742,2007-08-18 00:00:00,20361,Closed
52743,2007-08-18 00:00:00,19544,Closed
52744,2007-08-18 00:00:00,17583,Closed
52745,2007-08-18 00:00:00,19639,Closed
52746,2007-08-18 00:00:00,14505,Closed
52747,2007-08-18 00:00:00,18644,Closed
52748,2007-08-18 00:00:00,17211,Closed
52749,2007-08-18 00:00:00,14166,Closed
52750,2007-08-18 00:00:00,21110,Closed
52751,2007-08-18 00:00:00,17649,Closed
52752,2007-08-18 00:00:00,19521,Closed
52753,2007-08-18 00:00:00,14820,Closed
52754,2007-08-18 00:00:00,18635,Closed
52755,2007-08-18 00:00:00,16459,Closed
52756,2007-08-18 00:00:00,12514,Closed
52757,2007-08-18 00:00:00,12948,Closed
52758,2007-08-18 00:00:00,11688,Closed
52759,2007-08-18 00:00:00,11217,Closed
52760,2007-08-18 00:00:00,11665,Closed
52761,2007-08-18 00:00:00,11979,Closed
52762,2007-08-18 00:00:00,11534,Closed
52763,2007-08-18 00:00:00,20154,Closed
52764,2007-08-18 00:00:00,28323,Closed
52765,2007-08-18 00:00:00,26317,Closed
52766,2007-08-18 00:00:00,16222,Closed
52767,2007-08-18 00:00:00,16223,Closed
52768,2007-08-18 00:00:00,19336,Closed
52769,2007-08-18 00:00:00,19381,Closed
52770,2007-08-18 00:00:00,21050,Closed
52771,2007-08-18 00:00:00,22642,Closed
52772,2007-08-18 00:00:00,21031,Closed
52773,2007-08-18 00:00:00,29391,Closed
52774,2007-08-18 00:00:00,14830,Closed
52775,2007-08-18 00:00:00,29411,Closed
52776,2007-08-18 00:00:00,18469,Closed
52777,2007-08-18 00:00:00,28107,Closed
52778,2007-08-19 00:00:00,11215,Closed
52779,2007-08-19 00:00:00,15125,Closed
52780,2007-08-19 00:00:00,15217,Closed
52781,2007-08-19 00:00:00,16627,Closed
52782,2007-08-19 00:00:00,26543,Closed
52783,2007-08-19 00:00:00,15137,Closed
52784,2007-08-19 00:00:00,11398,Closed
52785,2007-08-19 00:00:00,19448,Closed
52786,2007-08-19 00:00:00,11637,Closed
52787,2007-08-19 00:00:00,27222,Closed
52788,2007-08-19 00:00:00,29248,Closed
52789,2007-08-19 00:00:00,11078,Closed
52790,2007-08-19 00:00:00,26736,Closed
52791,2007-08-19 00:00:00,11711,Closed
52792,2007-08-19 00:00:00,25890,Closed
52793,2007-08-19 00:00:00,11922,Closed
52794,2007-08-19 00:00:00,23801,Closed
52795,2007-08-19 00:00:00,22970,Closed
52796,2007-08-19 00:00:00,21459,Closed
52797,2007-08-19 00:00:00,12530,Closed
52798,2007-08-19 00:00:00,20378,Closed
52799,2007-08-19 00:00:00,18111,Closed
52800,2007-08-19 00:00:00,19241,Closed
52801,2007-08-19 00:00:00,17554,Closed
52802,2007-08-19 00:00:00,18751,Closed
52803,2007-08-19 00:00:00,17035,Closed
52804,2007-08-19 00:00:00,16877,Closed
52805,2007-08-19 00:00:00,16477,Closed
52806,2007-08-19 00:00:00,29214,Closed
52807,2007-08-19 00:00:00,21252,Closed
52808,2007-08-19 00:00:00,22143,Closed
52809,2007-08-19 00:00:00,13485,Closed
52810,2007-08-19 00:00:00,16441,Closed
52811,2007-08-19 00:00:00,28391,Closed
52812,2007-08-19 00:00:00,23602,Closed
52813,2007-08-19 00:00:00,27815,Closed
52814,2007-08-19 00:00:00,27837,Closed
52815,2007-08-19 00:00:00,21070,Closed
52816,2007-08-19 00:00:00,20146,Closed
52817,2007-08-19 00:00:00,19185,Closed
52818,2007-08-19 00:00:00,25521,Closed
52819,2007-08-19 00:00:00,12503,Closed
52820,2007-08-19 00:00:00,25672,Closed
52821,2007-08-19 00:00:00,16593,Closed
52822,2007-08-19 00:00:00,11650,Closed
52823,2007-08-19 00:00:00,11819,Closed
52824,2007-08-19 00:00:00,13341,Closed
52825,2007-08-19 00:00:00,11826,Closed
52826,2007-08-19 00:00:00,11647,Closed
52827,2007-08-19 00:00:00,11663,Closed
52828,2007-08-19 00:00:00,11523,Closed
52829,2007-08-19 00:00:00,11984,Closed
52830,2007-08-19 00:00:00,28327,Closed
52831,2007-08-19 00:00:00,26673,Closed
52832,2007-08-19 00:00:00,29247,Closed
52833,2007-08-19 00:00:00,21650,Closed
52834,2007-08-19 00:00:00,16221,Closed
52835,2007-08-19 00:00:00,22281,Closed
52836,2007-08-19 00:00:00,19535,Closed
52837,2007-08-19 00:00:00,23223,Closed
52838,2007-08-19 00:00:00,19432,Closed
52839,2007-08-19 00:00:00,25675,Closed
52840,2007-08-19 00:00:00,24083,Closed
52841,2007-08-20 00:00:00,18296,Closed
52842,2007-08-20 00:00:00,24612,Closed
52843,2007-08-20 00:00:00,24614,Closed
52844,2007-08-20 00:00:00,11998,Closed
52845,2007-08-20 00:00:00,14058,Closed
52846,2007-08-20 00:00:00,11382,Closed
52847,2007-08-20 00:00:00,24469,Closed
52848,2007-08-20 00:00:00,22064,Closed
52849,2007-08-20 00:00:00,12244,Closed
52850,2007-08-20 00:00:00,17082,Closed
52851,2007-08-20 00:00:00,13667,Closed
52852,2007-08-20 00:00:00,11931,Closed
52853,2007-08-20 00:00:00,25835,Closed
52854,2007-08-20 00:00:00,24297,Closed
52855,2007-08-20 00:00:00,23861,Closed
52856,2007-08-20 00:00:00,12895,Closed
52857,2007-08-20 00:00:00,23140,Closed
52858,2007-08-20 00:00:00,23406,Closed
52859,2007-08-20 00:00:00,14633,Closed
52860,2007-08-20 00:00:00,23130,Closed
52861,2007-08-20 00:00:00,23046,Closed
52862,2007-08-20 00:00:00,20779,Closed
52863,2007-08-20 00:00:00,19010,Closed
52864,2007-08-20 00:00:00,17016,Closed
52865,2007-08-20 00:00:00,15742,Closed
52866,2007-08-20 00:00:00,22097,Closed
52867,2007-08-20 00:00:00,14845,Closed
52868,2007-08-20 00:00:00,17850,Closed
52869,2007-08-20 00:00:00,21525,Closed
52870,2007-08-20 00:00:00,17994,Closed
52871,2007-08-20 00:00:00,19392,Closed
52872,2007-08-20 00:00:00,15922,Closed
52873,2007-08-20 00:00:00,15826,Closed
52874,2007-08-20 00:00:00,12906,Closed
52875,2007-08-20 00:00:00,16812,Closed
52876,2007-08-20 00:00:00,13856,Closed
52877,2007-08-20 00:00:00,16675,Closed
52878,2007-08-20 00:00:00,24521,Closed
52879,2007-08-20 00:00:00,22327,Closed
52880,2007-08-20 00:00:00,22646,Closed
52881,2007-08-20 00:00:00,25615,Closed
52882,2007-08-20 00:00:00,26873,Closed
52883,2007-08-21 00:00:00,12046,Closed
52884,2007-08-21 00:00:00,14518,Closed
52885,2007-08-21 00:00:00,16611,Closed
52886,2007-08-21 00:00:00,16927,Closed
52887,2007-08-21 00:00:00,21565,Closed
52888,2007-08-21 00:00:00,24894,Closed
52889,2007-08-21 00:00:00,18267,Closed
52890,2007-08-21 00:00:00,24206,Closed
52891,2007-08-21 00:00:00,24103,Closed
52892,2007-08-21 00:00:00,16942,Closed
52893,2007-08-21 00:00:00,11507,Closed
52894,2007-08-21 00:00:00,29249,Closed
52895,2007-08-21 00:00:00,26493,Closed
52896,2007-08-21 00:00:00,24429,Closed
52897,2007-08-21 00:00:00,23109,Closed
52898,2007-08-21 00:00:00,22345,Closed
52899,2007-08-21 00:00:00,23252,Closed
52900,2007-08-21 00:00:00,13318,Closed
52901,2007-08-21 00:00:00,13206,Closed
52902,2007-08-21 00:00:00,19643,Closed
52903,2007-08-21 00:00:00,16802,Closed
52904,2007-08-21 00:00:00,16013,Closed
52905,2007-08-21 00:00:00,14703,Closed
