order_item_id,order_item_order_id,order_item_product_id,order_item_quantity,order_item_subtotal,order_item_product_price
16036,55927,479,1,8.9900000000000002,8.9900000000000002
16037,55927,473,1,63.5,63.5
16038,55928,528,1,4.9900000000000002,4.9900000000000002
16039,55928,536,1,29.989999999999998,29.989999999999998
16040,55928,214,1,34.990000000000002,34.990000000000002
16041,55928,491,1,53.990000000000002,53.990000000000002
16042,55929,538,1,21.489999999999998,21.489999999999998
16043,55929,480,1,2.29,2.29
16044,55930,538,1,21.489999999999998,21.489999999999998
16045,55930,480,1,2.29,2.29
16046,55931,536,1,29.989999999999998,29.989999999999998
16047,55931,528,1,4.9900000000000002,4.9900000000000002
16048,55931,217,1,34.990000000000002,34.990000000000002
16049,55932,583,1,1700.99,1700.99
16050,55932,222,1,34.990000000000002,34.990000000000002
16051,55932,225,1,8.9900000000000002,8.9900000000000002
16052,55933,590,1,769.49000000000001,769.49000000000001
16053,55933,528,1,4.9900000000000002,4.9900000000000002
16054,55933,536,1,29.989999999999998,29.989999999999998
16055,55933,480,1,2.29,2.29
16056,55934,530,1,4.9900000000000002,4.9900000000000002
16057,55934,225,1,8.9900000000000002,8.9900000000000002
16058,55935,237,1,49.990000000000002,49.990000000000002
16059,55936,529,1,3.9900000000000002,3.9900000000000002
16060,55936,538,1,21.489999999999998,21.489999999999998
16061,55936,480,1,2.29,2.29
16062,55937,536,1,29.989999999999998,29.989999999999998
16063,55937,528,1,4.9900000000000002,4.9900000000000002
16064,55937,480,1,2.29,2.29
16065,55938,478,1,9.9900000000000002,9.9900000000000002
16066,55938,477,1,4.9900000000000002,4.9900000000000002
16067,55939,475,1,69.989999999999995,69.989999999999995
16068,55939,488,1,53.990000000000002,53.990000000000002
16069,55940,474,1,69.989999999999995,69.989999999999995
16070,55940,234,1,49.990000000000002,49.990000000000002
16071,55941,475,1,69.989999999999995,69.989999999999995
16072,55942,477,1,4.9900000000000002,4.9900000000000002
16073,55942,225,1,8.9900000000000002,8.9900000000000002
16074,55943,528,1,4.9900000000000002,4.9900000000000002
16075,55943,484,1,7.9500000000000002,7.9500000000000002
16076,55944,528,1,4.9900000000000002,4.9900000000000002
16077,55945,535,1,24.989999999999998,24.989999999999998
16078,55946,529,1,3.9900000000000002,3.9900000000000002
16079,55946,538,1,21.489999999999998,21.489999999999998
16080,55946,222,1,34.990000000000002,34.990000000000002
16081,55947,541,1,28.989999999999998,28.989999999999998
16082,55947,530,1,4.9900000000000002,4.9900000000000002
16083,55947,480,1,2.29,2.29
16084,55948,528,1,4.9900000000000002,4.9900000000000002
16085,55948,537,1,35,35
16086,55948,222,1,34.990000000000002,34.990000000000002
16087,55949,478,1,9.9900000000000002,9.9900000000000002
16088,55949,477,1,4.9900000000000002,4.9900000000000002
16089,55949,488,1,53.990000000000002,53.990000000000002
16090,55950,485,1,21.98,21.98
16091,55950,234,1,49.990000000000002,49.990000000000002
16092,55951,491,1,53.990000000000002,53.990000000000002
16093,55952,214,1,34.990000000000002,34.990000000000002
16094,55953,583,1,1700.99,1700.99
16095,55953,529,1,3.9900000000000002,3.9900000000000002
16096,55953,539,1,24.989999999999998,24.989999999999998
16097,55953,217,1,34.990000000000002,34.990000000000002
16098,55954,600,1,539.99000000000001,539.99000000000001
16099,55954,478,1,9.9900000000000002,9.9900000000000002
16100,55954,214,1,34.990000000000002,34.990000000000002
16101,55955,580,1,1700.99,1700.99
16102,55955,529,1,3.9900000000000002,3.9900000000000002
16103,55955,539,1,24.989999999999998,24.989999999999998
16104,55956,357,1,2319.9899999999998,2319.9899999999998
16105,55956,485,1,21.98,21.98
16106,55956,214,1,34.990000000000002,34.990000000000002
16107,55957,361,1,2294.9899999999998,2294.9899999999998
16108,55957,528,1,4.9900000000000002,4.9900000000000002
16109,55957,537,1,35,35
16110,55957,485,1,21.98,21.98
16111,55957,478,1,9.9900000000000002,9.9900000000000002
16112,55957,477,1,4.9900000000000002,4.9900000000000002
16113,55958,578,1,1214.8499999999999,1214.8499999999999
16114,55958,477,1,4.9900000000000002,4.9900000000000002
16115,55958,479,1,8.9900000000000002,8.9900000000000002
16116,55958,463,1,24.489999999999998,24.489999999999998
16117,55959,573,1,2384.0700000000002,2384.0700000000002
16118,55959,490,1,53.990000000000002,53.990000000000002
16119,55960,376,1,2443.3499999999999,2443.3499999999999
16120,55960,214,1,34.990000000000002,34.990000000000002
16121,55961,363,1,2294.9899999999998,2294.9899999999998
16122,55961,478,1,9.9900000000000002,9.9900000000000002
16123,55961,477,1,4.9900000000000002,4.9900000000000002
16124,55962,353,1,2319.9899999999998,2319.9899999999998
16125,55962,537,1,35,35
16126,55962,480,1,2.29,2.29
16127,55963,574,1,2384.0700000000002,2384.0700000000002
16128,55963,222,1,34.990000000000002,34.990000000000002
16129,55964,575,1,2384.0700000000002,2384.0700000000002
16130,55964,490,1,53.990000000000002,53.990000000000002
16131,55965,604,1,539.99000000000001,539.99000000000001
16132,55965,477,1,4.9900000000000002,4.9900000000000002
16133,55965,479,1,8.9900000000000002,8.9900000000000002
16134,55966,604,1,539.99000000000001,539.99000000000001
16135,55966,477,1,4.9900000000000002,4.9900000000000002
16136,55966,479,1,8.9900000000000002,8.9900000000000002
16137,55967,225,1,8.9900000000000002,8.9900000000000002
16138,55967,604,1,539.99000000000001,539.99000000000001
16139,55968,357,1,2319.9899999999998,2319.9899999999998
16140,55968,537,1,35,35
16141,55968,480,1,2.29,2.29
16142,55969,357,1,2319.9899999999998,2319.9899999999998
16143,55969,478,1,9.9900000000000002,9.9900000000000002
16144,55969,477,1,4.9900000000000002,4.9900000000000002
16145,55969,217,1,34.990000000000002,34.990000000000002
16146,55970,361,1,2294.9899999999998,2294.9899999999998
16147,55970,485,1,21.98,21.98
16148,55971,484,1,7.9500000000000002,7.9500000000000002
16149,55972,528,1,4.9900000000000002,4.9900000000000002
16150,55972,535,1,24.989999999999998,24.989999999999998
16151,55972,214,1,34.990000000000002,34.990000000000002
16152,55973,528,1,4.9900000000000002,4.9900000000000002
16153,55973,535,1,24.989999999999998,24.989999999999998
16154,55973,222,1,34.990000000000002,34.990000000000002
16155,55974,539,1,24.989999999999998,24.989999999999998
16156,55975,538,1,21.489999999999998,21.489999999999998
16157,55975,529,1,3.9900000000000002,3.9900000000000002
16158,55975,487,1,54.990000000000002,54.990000000000002
16159,55976,222,1,34.990000000000002,34.990000000000002
16160,55977,489,1,53.990000000000002,53.990000000000002
16161,55978,374,1,2443.3499999999999,2443.3499999999999
16162,55978,540,1,32.600000000000001,32.600000000000001
16163,55979,378,1,2443.3499999999999,2443.3499999999999
16164,55980,376,1,2443.3499999999999,2443.3499999999999
16165,55980,529,1,3.9900000000000002,3.9900000000000002
16166,55980,540,1,32.600000000000001,32.600000000000001
16167,55980,480,1,2.29,2.29
16168,55981,529,1,3.9900000000000002,3.9900000000000002
16169,55982,529,1,3.9900000000000002,3.9900000000000002
16170,55982,539,1,24.989999999999998,24.989999999999998
16171,55982,214,1,34.990000000000002,34.990000000000002
16172,55983,535,1,24.989999999999998,24.989999999999998
16173,55983,480,1,2.29,2.29
16174,55984,529,1,3.9900000000000002,3.9900000000000002
16175,55984,540,1,32.600000000000001,32.600000000000001
16176,55984,486,1,159,159
16177,55985,528,1,4.9900000000000002,4.9900000000000002
16178,55985,536,1,29.989999999999998,29.989999999999998
16179,55985,217,1,34.990000000000002,34.990000000000002
16180,55986,528,1,4.9900000000000002,4.9900000000000002
16181,55986,536,1,29.989999999999998,29.989999999999998
16182,55986,217,1,34.990000000000002,34.990000000000002
16183,55987,478,1,9.9900000000000002,9.9900000000000002
16184,55987,477,1,4.9900000000000002,4.9900000000000002
16185,55987,217,1,34.990000000000002,34.990000000000002
16186,55988,478,1,9.9900000000000002,9.9900000000000002
16187,55988,477,1,4.9900000000000002,4.9900000000000002
16188,55988,214,1,34.990000000000002,34.990000000000002
16189,55989,476,1,69.989999999999995,69.989999999999995
16190,55990,474,1,69.989999999999995,69.989999999999995
16191,55990,231,1,49.990000000000002,49.990000000000002
16192,55991,477,1,4.9900000000000002,4.9900000000000002
16193,55992,477,1,4.9900000000000002,4.9900000000000002
16194,55992,214,1,34.990000000000002,34.990000000000002
16195,55993,477,1,4.9900000000000002,4.9900000000000002
16196,55994,528,1,4.9900000000000002,4.9900000000000002
16197,55994,222,1,34.990000000000002,34.990000000000002
16198,55995,485,1,21.98,21.98
16199,55995,222,1,34.990000000000002,34.990000000000002
16200,55996,540,1,32.600000000000001,32.600000000000001
16201,55996,529,1,3.9900000000000002,3.9900000000000002
16202,55996,467,1,24.489999999999998,24.489999999999998
16203,55997,535,1,24.989999999999998,24.989999999999998
16204,55997,528,1,4.9900000000000002,4.9900000000000002
16205,55997,222,1,34.990000000000002,34.990000000000002
16206,55998,539,1,24.989999999999998,24.989999999999998
16207,55998,529,1,3.9900000000000002,3.9900000000000002
16208,55998,487,1,54.990000000000002,54.990000000000002
16209,55998,480,1,2.29,2.29
16210,55999,536,1,29.989999999999998,29.989999999999998
16211,55999,528,1,4.9900000000000002,4.9900000000000002
16212,55999,217,1,34.990000000000002,34.990000000000002
16213,56000,477,1,4.9900000000000002,4.9900000000000002
16214,56000,222,1,34.990000000000002,34.990000000000002
16215,56000,237,1,49.990000000000002,49.990000000000002
16216,56000,482,1,8.9900000000000002,8.9900000000000002
16217,56001,529,1,3.9900000000000002,3.9900000000000002
16218,56001,214,1,34.990000000000002,34.990000000000002
16219,56001,489,1,53.990000000000002,53.990000000000002
16220,56002,541,1,28.989999999999998,28.989999999999998
16221,56002,530,1,4.9900000000000002,4.9900000000000002
16222,56003,530,1,4.9900000000000002,4.9900000000000002
16223,56003,480,1,2.29,2.29
16224,56004,530,1,4.9900000000000002,4.9900000000000002
16225,56004,217,1,34.990000000000002,34.990000000000002
16226,56005,234,1,49.990000000000002,49.990000000000002
16227,56005,465,1,24.489999999999998,24.489999999999998
16228,56006,353,1,2319.9899999999998,2319.9899999999998
16229,56006,537,1,35,35
16230,56006,480,1,2.29,2.29
16231,56007,363,1,2294.9899999999998,2294.9899999999998
16232,56007,537,1,35,35
16233,56007,528,1,4.9900000000000002,4.9900000000000002
16234,56007,214,1,34.990000000000002,34.990000000000002
16235,56008,376,1,2443.3499999999999,2443.3499999999999
16236,56009,372,1,2443.3499999999999,2443.3499999999999
16237,56010,361,1,2294.9899999999998,2294.9899999999998
16238,56010,485,1,21.98,21.98
16239,56010,473,1,63.5,63.5
16240,56011,579,1,1214.8499999999999,1214.8499999999999
16241,56011,217,1,34.990000000000002,34.990000000000002
16242,56012,579,1,1214.8499999999999,1214.8499999999999
16243,56012,479,1,8.9900000000000002,8.9900000000000002
16244,56012,477,1,4.9900000000000002,4.9900000000000002
16245,56013,388,1,1120.49,1120.49
16246,56013,231,1,49.990000000000002,49.990000000000002
16247,56013,467,1,24.489999999999998,24.489999999999998
16248,56014,384,1,1120.49,1120.49
16249,56014,225,1,8.9900000000000002,8.9900000000000002
16250,56014,490,1,53.990000000000002,53.990000000000002
16251,56015,382,1,1120.49,1120.49
16252,56015,222,1,34.990000000000002,34.990000000000002
16253,56016,605,1,539.99000000000001,539.99000000000001
16254,56016,477,1,4.9900000000000002,4.9900000000000002
16255,56016,479,1,8.9900000000000002,8.9900000000000002
16256,56016,463,1,24.489999999999998,24.489999999999998
16257,56017,606,1,539.99000000000001,539.99000000000001
16258,56018,584,1,539.99000000000001,539.99000000000001
16259,56018,538,1,21.489999999999998,21.489999999999998
16260,56018,529,1,3.9900000000000002,3.9900000000000002
16261,56019,578,1,1214.8499999999999,1214.8499999999999
16262,56019,217,1,34.990000000000002,34.990000000000002
16263,56020,384,1,1120.49,1120.49
16264,56020,488,1,53.990000000000002,53.990000000000002
16265,56020,225,1,8.9900000000000002,8.9900000000000002
16266,56021,361,1,2294.9899999999998,2294.9899999999998
16267,56021,478,1,9.9900000000000002,9.9900000000000002
16268,56021,217,1,34.990000000000002,34.990000000000002
16269,56021,234,1,49.990000000000002,49.990000000000002
16270,56021,465,1,24.489999999999998,24.489999999999998
16271,56022,477,1,4.9900000000000002,4.9900000000000002
16272,56022,479,1,8.9900000000000002,8.9900000000000002
16273,56023,485,1,21.98,21.98
16274,56023,222,1,34.990000000000002,34.990000000000002
16275,56023,471,1,63.5,63.5
16276,56024,214,1,34.990000000000002,34.990000000000002
16277,56024,488,1,53.990000000000002,53.990000000000002
16278,56025,237,1,49.990000000000002,49.990000000000002
16279,56026,489,1,53.990000000000002,53.990000000000002
16280,56026,225,1,8.9900000000000002,8.9900000000000002
16281,56027,372,1,2443.3499999999999,2443.3499999999999
16282,56027,529,1,3.9900000000000002,3.9900000000000002
16283,56027,540,1,32.600000000000001,32.600000000000001
16284,56027,486,1,159,159
16285,56028,378,1,2443.3499999999999,2443.3499999999999
16286,56028,477,1,4.9900000000000002,4.9900000000000002
16287,56028,479,1,8.9900000000000002,8.9900000000000002
16288,56028,484,1,7.9500000000000002,7.9500000000000002
16289,56029,488,1,53.990000000000002,53.990000000000002
16290,56030,480,1,2.29,2.29
16291,56031,535,1,24.989999999999998,24.989999999999998
16292,56031,222,1,34.990000000000002,34.990000000000002
16293,56032,530,1,4.9900000000000002,4.9900000000000002
16294,56033,540,1,32.600000000000001,32.600000000000001
16295,56033,529,1,3.9900000000000002,3.9900000000000002
16296,56033,480,1,2.29,2.29
16297,56034,529,1,3.9900000000000002,3.9900000000000002
16298,56034,540,1,32.600000000000001,32.600000000000001
16299,56034,480,1,2.29,2.29
16300,56035,535,1,24.989999999999998,24.989999999999998
16301,56035,528,1,4.9900000000000002,4.9900000000000002
16302,56035,480,1,2.29,2.29
16303,56036,528,1,4.9900000000000002,4.9900000000000002
16304,56036,536,1,29.989999999999998,29.989999999999998
16305,56036,214,1,34.990000000000002,34.990000000000002
16306,56037,528,1,4.9900000000000002,4.9900000000000002
16307,56037,536,1,29.989999999999998,29.989999999999998
16308,56037,480,1,2.29,2.29
16309,56038,536,1,29.989999999999998,29.989999999999998
16310,56038,480,1,2.29,2.29
16311,56039,528,1,4.9900000000000002,4.9900000000000002
16312,56039,536,1,29.989999999999998,29.989999999999998
16313,56040,536,1,29.989999999999998,29.989999999999998
16314,56040,528,1,4.9900000000000002,4.9900000000000002
16315,56040,217,1,34.990000000000002,34.990000000000002
16316,56041,536,1,29.989999999999998,29.989999999999998
16317,56042,477,1,4.9900000000000002,4.9900000000000002
16318,56042,478,1,9.9900000000000002,9.9900000000000002
16319,56042,481,1,8.9900000000000002,8.9900000000000002
16320,56043,477,1,4.9900000000000002,4.9900000000000002
16321,56043,478,1,9.9900000000000002,9.9900000000000002
16322,56043,487,1,54.990000000000002,54.990000000000002
16323,56044,478,1,9.9900000000000002,9.9900000000000002
16324,56044,477,1,4.9900000000000002,4.9900000000000002
16325,56044,487,1,54.990000000000002,54.990000000000002
16326,56044,484,1,7.9500000000000002,7.9500000000000002
16327,56045,477,1,4.9900000000000002,4.9900000000000002
16328,56045,217,1,34.990000000000002,34.990000000000002
16329,56046,537,1,35,35
16330,56046,528,1,4.9900000000000002,4.9900000000000002
16331,56046,480,1,2.29,2.29
16332,56047,538,1,21.489999999999998,21.489999999999998
16333,56047,480,1,2.29,2.29
16334,56047,483,1,120,120
16335,56048,528,1,4.9900000000000002,4.9900000000000002
16336,56048,537,1,35,35
16337,56048,217,1,34.990000000000002,34.990000000000002
16338,56049,537,1,35,35
16339,56050,528,1,4.9900000000000002,4.9900000000000002
16340,56050,537,1,35,35
16341,56050,222,1,34.990000000000002,34.990000000000002
16342,56051,225,1,8.9900000000000002,8.9900000000000002
16343,56052,580,1,1700.99,1700.99
16344,56052,539,1,24.989999999999998,24.989999999999998
16345,56052,231,1,49.990000000000002,49.990000000000002
16346,56053,583,1,1700.99,1700.99
16347,56054,581,1,1700.99,1700.99
16348,56055,595,1,564.99000000000001,564.99000000000001
16349,56055,228,1,49.990000000000002,49.990000000000002
16350,56055,465,1,24.489999999999998,24.489999999999998
16351,56056,587,1,769.49000000000001,769.49000000000001
16352,56056,536,1,29.989999999999998,29.989999999999998
16353,56056,480,1,2.29,2.29
16354,56057,587,1,769.49000000000001,769.49000000000001
16355,56057,478,1,9.9900000000000002,9.9900000000000002
16356,56057,477,1,4.9900000000000002,4.9900000000000002
16357,56058,363,1,2294.9899999999998,2294.9899999999998
16358,56058,537,1,35,35
16359,56058,528,1,4.9900000000000002,4.9900000000000002
16360,56058,222,1,34.990000000000002,34.990000000000002
16361,56059,361,1,2294.9899999999998,2294.9899999999998
16362,56059,480,1,2.29,2.29
16363,56060,605,1,539.99000000000001,539.99000000000001
16364,56061,604,1,539.99000000000001,539.99000000000001
16365,56061,479,1,8.9900000000000002,8.9900000000000002
16366,56061,477,1,4.9900000000000002,4.9900000000000002
16367,56061,487,1,54.990000000000002,54.990000000000002
16368,56061,482,1,8.9900000000000002,8.9900000000000002
16369,56062,376,1,2443.3499999999999,2443.3499999999999
16370,56063,568,1,742.35000000000002,742.35000000000002
16371,56063,479,1,8.9900000000000002,8.9900000000000002
16372,56064,357,1,2319.9899999999998,2319.9899999999998
16373,56064,487,1,54.990000000000002,54.990000000000002
16374,56065,584,1,539.99000000000001,539.99000000000001
16375,56065,479,1,8.9900000000000002,8.9900000000000002
16376,56065,477,1,4.9900000000000002,4.9900000000000002
16377,56065,489,1,53.990000000000002,53.990000000000002
16378,56066,575,1,2384.0700000000002,2384.0700000000002
16379,56066,225,1,8.9900000000000002,8.9900000000000002
16380,56067,574,1,2384.0700000000002,2384.0700000000002
16381,56068,483,1,120,120
16382,56069,485,1,21.98,21.98
16383,56070,537,1,35,35
16384,56070,481,1,8.9900000000000002,8.9900000000000002
16385,56070,528,1,4.9900000000000002,4.9900000000000002
16386,56071,530,1,4.9900000000000002,4.9900000000000002
16387,56072,222,1,34.990000000000002,34.990000000000002
16388,56073,541,1,28.989999999999998,28.989999999999998
16389,56073,530,1,4.9900000000000002,4.9900000000000002
16390,56073,487,1,54.990000000000002,54.990000000000002
16391,56073,484,1,7.9500000000000002,7.9500000000000002
16392,56074,541,1,28.989999999999998,28.989999999999998
16393,56074,530,1,4.9900000000000002,4.9900000000000002
16394,56074,237,1,49.990000000000002,49.990000000000002
16395,56075,530,1,4.9900000000000002,4.9900000000000002
16396,56075,222,1,34.990000000000002,34.990000000000002
16397,56076,528,1,4.9900000000000002,4.9900000000000002
16398,56076,535,1,24.989999999999998,24.989999999999998
16399,56076,463,1,24.489999999999998,24.489999999999998
16400,56076,222,1,34.990000000000002,34.990000000000002
16401,56077,528,1,4.9900000000000002,4.9900000000000002
16402,56077,536,1,29.989999999999998,29.989999999999998
16403,56077,217,1,34.990000000000002,34.990000000000002
16404,56078,540,1,32.600000000000001,32.600000000000001
16405,56078,214,1,34.990000000000002,34.990000000000002
16406,56079,478,1,9.9900000000000002,9.9900000000000002
16407,56079,477,1,4.9900000000000002,4.9900000000000002
16408,56079,225,1,8.9900000000000002,8.9900000000000002
16409,56080,528,1,4.9900000000000002,4.9900000000000002
16410,56080,536,1,29.989999999999998,29.989999999999998
16411,56080,485,1,21.98,21.98
16412,56080,480,1,2.29,2.29
16413,56080,484,1,7.9500000000000002,7.9500000000000002
16414,56081,478,1,9.9900000000000002,9.9900000000000002
16415,56082,478,1,9.9900000000000002,9.9900000000000002
16416,56082,477,1,4.9900000000000002,4.9900000000000002
16417,56082,465,1,24.489999999999998,24.489999999999998
16418,56083,225,1,8.9900000000000002,8.9900000000000002
16419,56083,474,1,69.989999999999995,69.989999999999995
16420,56084,474,1,69.989999999999995,69.989999999999995
16421,56084,490,1,53.990000000000002,53.990000000000002
16422,56085,474,1,69.989999999999995,69.989999999999995
16423,56086,475,1,69.989999999999995,69.989999999999995
16424,56087,476,1,69.989999999999995,69.989999999999995
16425,56087,237,1,49.990000000000002,49.990000000000002
16426,56087,463,1,24.489999999999998,24.489999999999998
16427,56088,477,1,4.9900000000000002,4.9900000000000002
16428,56088,225,1,8.9900000000000002,8.9900000000000002
16429,56089,528,1,4.9900000000000002,4.9900000000000002
16430,56090,528,1,4.9900000000000002,4.9900000000000002
16431,56090,537,1,35,35
16432,56090,480,1,2.29,2.29
16433,56091,529,1,3.9900000000000002,3.9900000000000002
16434,56091,540,1,32.600000000000001,32.600000000000001
16435,56091,490,1,53.990000000000002,53.990000000000002
16436,56092,474,1,69.989999999999995,69.989999999999995
16437,56092,231,1,49.990000000000002,49.990000000000002
16438,56093,477,1,4.9900000000000002,4.9900000000000002
16439,56093,214,1,34.990000000000002,34.990000000000002
16440,56094,529,1,3.9900000000000002,3.9900000000000002
16441,56094,480,1,2.29,2.29
16442,56095,541,1,28.989999999999998,28.989999999999998
16443,56095,530,1,4.9900000000000002,4.9900000000000002
16444,56095,480,1,2.29,2.29
16445,56096,529,1,3.9900000000000002,3.9900000000000002
16446,56096,480,1,2.29,2.29
16447,56097,530,1,4.9900000000000002,4.9900000000000002
16448,56097,480,1,2.29,2.29
16449,56098,530,1,4.9900000000000002,4.9900000000000002
16450,56098,541,1,28.989999999999998,28.989999999999998
16451,56098,480,1,2.29,2.29
16452,56099,537,1,35,35
16453,56099,528,1,4.9900000000000002,4.9900000000000002
16454,56099,217,1,34.990000000000002,34.990000000000002
16455,56100,537,1,35,35
16456,56101,582,1,1700.99,1700.99
16457,56101,489,1,53.990000000000002,53.990000000000002
16458,56102,581,1,1700.99,1700.99
16459,56102,489,1,53.990000000000002,53.990000000000002
16460,56103,380,1,2443.3499999999999,2443.3499999999999
16461,56103,479,1,8.9900000000000002,8.9900000000000002
16462,56103,477,1,4.9900000000000002,4.9900000000000002
16463,56103,473,1,63.5,63.5
16464,56104,589,1,769.49000000000001,769.49000000000001
16465,56104,536,1,29.989999999999998,29.989999999999998
16466,56104,480,1,2.29,2.29
16467,56105,590,1,769.49000000000001,769.49000000000001
16468,56105,485,1,21.98,21.98
16469,56105,488,1,53.990000000000002,53.990000000000002
16470,56106,357,1,2319.9899999999998,2319.9899999999998
16471,56107,569,1,742.35000000000002,742.35000000000002
16472,56107,214,1,34.990000000000002,34.990000000000002
16473,56108,570,1,742.35000000000002,742.35000000000002
16474,56108,479,1,8.9900000000000002,8.9900000000000002
16475,56108,477,1,4.9900000000000002,4.9900000000000002
16476,56108,214,1,34.990000000000002,34.990000000000002
16477,56109,606,1,539.99000000000001,539.99000000000001
16478,56109,538,1,21.489999999999998,21.489999999999998
16479,56109,480,1,2.29,2.29
16480,56109,484,1,7.9500000000000002,7.9500000000000002
16481,56110,563,1,2384.0700000000002,2384.0700000000002
16482,56110,217,1,34.990000000000002,34.990000000000002
16483,56110,231,1,49.990000000000002,49.990000000000002
16484,56110,482,1,8.9900000000000002,8.9900000000000002
16485,56111,372,1,2443.3499999999999,2443.3499999999999
16486,56112,378,1,2443.3499999999999,2443.3499999999999
16487,56112,479,1,8.9900000000000002,8.9900000000000002
16488,56112,477,1,4.9900000000000002,4.9900000000000002
16489,56112,217,1,34.990000000000002,34.990000000000002
16490,56112,467,1,24.489999999999998,24.489999999999998
16491,56113,353,1,2319.9899999999998,2319.9899999999998
16492,56113,478,1,9.9900000000000002,9.9900000000000002
16493,56113,477,1,4.9900000000000002,4.9900000000000002
16494,56113,222,1,34.990000000000002,34.990000000000002
16495,56113,489,1,53.990000000000002,53.990000000000002
16496,56114,361,1,2294.9899999999998,2294.9899999999998
16497,56114,485,1,21.98,21.98
16498,56114,214,1,34.990000000000002,34.990000000000002
16499,56115,566,1,742.35000000000002,742.35000000000002
16500,56115,225,1,8.9900000000000002,8.9900000000000002
16501,56116,570,1,742.35000000000002,742.35000000000002
16502,56116,217,1,34.990000000000002,34.990000000000002
16503,56117,560,1,1214.8499999999999,1214.8499999999999
16504,56117,479,1,8.9900000000000002,8.9900000000000002
16505,56117,477,1,4.9900000000000002,4.9900000000000002
16506,56118,576,1,2384.0700000000002,2384.0700000000002
16507,56118,217,1,34.990000000000002,34.990000000000002
16508,56118,234,1,49.990000000000002,49.990000000000002
16509,56119,604,1,539.99000000000001,539.99000000000001
16510,56119,538,1,21.489999999999998,21.489999999999998
16511,56119,480,1,2.29,2.29
16512,56120,584,1,539.99000000000001,539.99000000000001
16513,56120,217,1,34.990000000000002,34.990000000000002
16514,56121,604,1,539.99000000000001,539.99000000000001
16515,56121,538,1,21.489999999999998,21.489999999999998
16516,56121,480,1,2.29,2.29
16517,56122,386,1,1120.49,1120.49
16518,56122,539,1,24.989999999999998,24.989999999999998
16519,56122,480,1,2.29,2.29
16520,56123,605,1,539.99000000000001,539.99000000000001
16521,56123,538,1,21.489999999999998,21.489999999999998
16522,56124,574,1,2384.0700000000002,2384.0700000000002
16523,56124,479,1,8.9900000000000002,8.9900000000000002
16524,56125,384,1,1120.49,1120.49
16525,56126,353,1,2319.9899999999998,2319.9899999999998
16526,56126,485,1,21.98,21.98
16527,56126,478,1,9.9900000000000002,9.9900000000000002
16528,56126,477,1,4.9900000000000002,4.9900000000000002
16529,56127,363,1,2294.9899999999998,2294.9899999999998
16530,56127,485,1,21.98,21.98
16531,56127,482,1,8.9900000000000002,8.9900000000000002
16532,56128,577,1,1214.8499999999999,1214.8499999999999
16533,56128,217,1,34.990000000000002,34.990000000000002
16534,56129,539,1,24.989999999999998,24.989999999999998
16535,56129,529,1,3.9900000000000002,3.9900000000000002
16536,56129,214,1,34.990000000000002,34.990000000000002
16537,56129,463,1,24.489999999999998,24.489999999999998
16538,56130,530,1,4.9900000000000002,4.9900000000000002
16539,56130,487,1,54.990000000000002,54.990000000000002
16540,56131,477,1,4.9900000000000002,4.9900000000000002
16541,56131,478,1,9.9900000000000002,9.9900000000000002
16542,56131,214,1,34.990000000000002,34.990000000000002
16543,56131,463,1,24.489999999999998,24.489999999999998
16544,56132,530,1,4.9900000000000002,4.9900000000000002
16545,56133,580,1,1700.99,1700.99
16546,56133,231,1,49.990000000000002,49.990000000000002
16547,56133,225,1,8.9900000000000002,8.9900000000000002
16548,56134,583,1,1700.99,1700.99
16549,56134,539,1,24.989999999999998,24.989999999999998
16550,56135,225,1,8.9900000000000002,8.9900000000000002
16551,56135,491,1,53.990000000000002,53.990000000000002
16552,56136,529,1,3.9900000000000002,3.9900000000000002
16553,56136,488,1,53.990000000000002,53.990000000000002
16554,56136,225,1,8.9900000000000002,8.9900000000000002
16555,56137,529,1,3.9900000000000002,3.9900000000000002
16556,56137,217,1,34.990000000000002,34.990000000000002
16557,56138,530,1,4.9900000000000002,4.9900000000000002
16558,56138,541,1,28.989999999999998,28.989999999999998
16559,56138,480,1,2.29,2.29
16560,56139,529,1,3.9900000000000002,3.9900000000000002
16561,56139,480,1,2.29,2.29
16562,56140,538,1,21.489999999999998,21.489999999999998
16563,56140,529,1,3.9900000000000002,3.9900000000000002
16564,56140,217,1,34.990000000000002,34.990000000000002
16565,56141,528,1,4.9900000000000002,4.9900000000000002
16566,56141,535,1,24.989999999999998,24.989999999999998
16567,56141,480,1,2.29,2.29
16568,56142,540,1,32.600000000000001,32.600000000000001
16569,56142,529,1,3.9900000000000002,3.9900000000000002
16570,56142,480,1,2.29,2.29
16571,56143,540,1,32.600000000000001,32.600000000000001
16572,56143,529,1,3.9900000000000002,3.9900000000000002
16573,56143,222,1,34.990000000000002,34.990000000000002
16574,56143,463,1,24.489999999999998,24.489999999999998
16575,56144,540,1,32.600000000000001,32.600000000000001
16576,56144,480,1,2.29,2.29
16577,56145,540,1,32.600000000000001,32.600000000000001
16578,56145,529,1,3.9900000000000002,3.9900000000000002
16579,56145,217,1,34.990000000000002,34.990000000000002
16580,56146,535,1,24.989999999999998,24.989999999999998
16581,56146,480,1,2.29,2.29
16582,56147,535,1,24.989999999999998,24.989999999999998
16583,56147,480,1,2.29,2.29
16584,56148,535,1,24.989999999999998,24.989999999999998
16585,56148,480,1,2.29,2.29
